year,abbr,D_votes,R_votes,pres_margin,pres_margin_str,electoral_votes,relative_margin,relative_margin_str,national_margin,national_margin_str
1988,NH,163696,281537,-0.26467265454267763,R+26.5,4,-0.18802354876533106,R+18.8,-0.07664910577734656,R+7.7
1992,NH,209040,202484,0.015931027108989998,D+1.6,4,-0.05648288965408377,R+5.6,0.07241391676307377,D+7.2
1996,NH,246166,196486,0.1122326342137842,D+11.2,4,0.016152153696780122,D+1.6,0.09608048051700407,D+9.6
2000,NH,266348,273559,-0.013356003904376124,R+1.3,4,-0.01848946227385667,R+1.8,0.005133458369480549,D+0.5
2004,NH,340511,331237,0.013805772402746268,D+1.4,4,0.03846607252629382,D+3.8,-0.024660300123547554,R+2.5
2008,NH,384826,316534,0.09737082240219003,D+9.7,4,0.021955476830584575,D+2.2,0.07541534557160545,D+7.5
2012,NH,369561,329918,0.05667503956516207,D+5.7,4,0.016477173580713496,D+1.6,0.04019786598444858,D+4.0
2016,NH,348526,345790,0.003940568847614055,D+0.4,4,-0.019310710959107132,R+1.9,0.023251279806721186,D+2.3
2020,NH,424921,365654,0.07496695443190084,D+7.5,4,0.029607212009326894,D+3.0,0.04535974242257394,D+4.5
2024,NH,418488,395523,0.02821214946726764,D+2.8,4,0.04320884090146779,D+4.3,-0.014996691434200151,R+1.5
1936,NJ,1083850,720322,0.20149298403921578,D+20.1,16,-0.04768808196052926,R+4.8,0.24918106599974504,D+24.9
1940,NJ,1016808,945475,0.0363520450414135,D+3.6,16,-0.0636190914917253,R+6.4,0.0999711365331388,D+10.0
1944,NJ,987874,961335,0.013615266500411193,D+1.4,16,-0.05037208915676738,R+5.0,0.06398735565717857,D+6.4
1948,NJ,895455,981124,-0.04565168852470373,R+4.6,16,-0.0823748686455543,R+8.2,0.03672318012085056,D+3.7
1952,NJ,1015902,1374613,-0.15005595028686286,R+15.0,16,-0.03246705920625302,R+3.2,-0.11758889108060984,R+11.8
1956,NJ,850337,1606942,-0.30790357952841335,R+30.8,16,-0.1393317459872607,R+13.9,-0.16857183354115265,R+16.9
1960,NJ,1385415,1363324,0.00803677613625739,D+0.8,16,0.008200004205397769,D+0.8,-0.00016322806914037806,R+0.0
1964,NJ,1867671,963843,0.31920308358002114,D+31.9,17,0.10265282952106344,D+10.3,0.2165502540589577,D+21.7
1968,NJ,1264206,1325467,-0.023655882422220876,R+2.4,17,-0.00010307559926970092,R+0.0,-0.023552806822951175,R+2.4
1972,NJ,1102211,1845502,-0.2521585378223728,R+25.2,17,-0.0016492866773248904,R+0.2,-0.2505092511450479,R+25.1
1976,NJ,1444653,1509688,-0.0220133694790141,R+2.2,17,-0.044760353033872935,R+4.5,0.02274698355485883,D+2.3
1980,NJ,1147364,1546557,-0.14818289029262552,R+14.8,17,-0.04503171490417909,R+4.5,-0.10315117538844643,R+10.3
1984,NJ,1261323,1933630,-0.21042782162992696,R+21.0,16,-0.027960797789433,R+2.8,-0.18246702384049396,R+18.2
1988,NJ,1320352,1743192,-0.13802315227070347,R+13.8,16,-0.06137404649335691,R+6.1,-0.07664910577734656,R+7.7
1992,NJ,1436206,1356865,0.02840636704186897,D+2.8,15,-0.0440075497212048,R+4.4,0.07241391676307377,D+7.2
1996,NJ,1652361,1103099,0.19933586406625392,D+19.9,15,0.10325538354924985,D+10.3,0.09608048051700407,D+9.6
2000,NJ,1788850,1284173,0.16422818833441857,D+16.4,15,0.15909472996493804,D+15.9,0.005133458369480549,D+0.5
2004,NJ,1911430,1670003,0.06741072637684413,D+6.7,15,0.09207102650039169,D+9.2,-0.024660300123547554,R+2.5
2008,NJ,2215422,1613207,0.15729259742847898,D+15.7,15,0.08187725185687353,D+8.2,0.07541534557160545,D+7.5
2012,NJ,2122786,1478088,0.1790393110117155,D+17.9,14,0.13884144502726692,D+13.9,0.04019786598444858,D+4.0
2016,NJ,2148278,1601933,0.14568380285802585,D+14.6,14,0.12243252305130466,D+12.2,0.023251279806721186,D+2.3
2020,NJ,2608335,1883274,0.16142567173589686,D+16.1,14,0.11606592931332292,D+11.6,0.04535974242257394,D+4.5
2024,NJ,2220713,1968215,0.06027747433233514,D+6.0,14,0.0752741657665353,D+7.5,-0.014996691434200151,R+1.5
1936,NM,106037,61727,0.26412102715719704,D+26.4,3,0.014939961157451997,D+1.5,0.24918106599974504,D+24.9
1940,NM,103699,79315,0.1332357087435934,D+13.3,3,0.03326457221045459,D+3.3,0.0999711365331388,D+10.0
1944,NM,81389,70688,0.07036567002242285,D+7.0,4,0.006378314365244275,D+0.6,0.06398735565717857,D+6.4
1948,NM,105464,80303,0.1354438624728827,D+13.5,4,0.09872068235203214,D+9.9,0.03672318012085056,D+3.7
1952,NM,105661,132170,-0.11146149997266967,R+11.1,4,0.006127391107940167,D+0.6,-0.11758889108060984,R+11.8
1956,NM,106098,146788,-0.16090254106593485,R+16.1,4,0.007669292475217804,D+0.8,-0.16857183354115265,R+16.9
1960,NM,156027,153733,0.00740573347107438,D+0.7,4,0.007568961540214758,D+0.8,-0.00016322806914037806,R+0.0
1964,NM,194017,131838,0.1908180018719983,D+19.1,4,-0.025732252186959403,R+2.6,0.2165502540589577,D+21.7
1968,NM,130081,169692,-0.13213665006521602,R+13.2,4,-0.10858384324226485,R+10.9,-0.023552806822951175,R+2.4
1972,NM,141084,235606,-0.2509278186307043,R+25.1,4,-0.0004185674856563848,R+0.0,-0.2505092511450479,R+25.1
1976,NM,201148,211419,-0.024895350330976545,R+2.5,4,-0.04764233388583537,R+4.8,0.02274698355485883,D+2.3
1980,NM,167826,250779,-0.19816533486222096,R+19.8,4,-0.09501415947377453,R+9.5,-0.10315117538844643,R+10.3
1984,NM,201769,307101,-0.20699196258376404,R+20.7,5,-0.02452493874327008,R+2.5,-0.18246702384049396,R+18.2
1988,NM,244497,270341,-0.05019831480970713,R+5.0,5,0.02645079096763943,D+2.6,-0.07664910577734656,R+7.7
1992,NM,261617,212824,0.10284313539512815,D+10.3,5,0.03042921863205439,D+3.0,0.07241391676307377,D+7.2
1996,NM,273495,232751,0.08048261122063187,D+8.0,5,-0.015597869296372205,R+1.6,0.09608048051700407,D+9.6
2000,NM,286783,286417,0.0006385205861828332,D+0.1,5,-0.004494937783297716,R+0.4,0.005133458369480549,D+0.5
2004,NM,370942,376930,-0.008006717727097686,R+0.8,5,0.016653582396449866,D+1.7,-0.024660300123547554,R+2.5
2008,NM,472422,346832,0.1532980003759518,D+15.3,5,0.07788265480434634,D+7.8,0.07541534557160545,D+7.5
2012,NM,415335,335788,0.1059040929381739,D+10.6,5,0.06570622695372533,D+6.6,0.04019786598444858,D+4.0
2016,NM,385234,319667,0.09301589868648222,D+9.3,5,0.06976461887976103,D+7.0,0.023251279806721186,D+2.3
2020,NM,501614,401894,0.11036980303439482,D+11.0,5,0.06501006061182088,D+6.5,0.04535974242257394,D+4.5
2024,NM,478802,423391,0.06141812228647307,D+6.1,5,0.07641481372067323,D+7.6,-0.014996691434200151,R+1.5
1936,NV,31925,11923,0.45616675789089584,D+45.6,3,0.2069856918911508,D+20.7,0.24918106599974504,D+24.9
1940,NV,31945,21229,0.20152706209801782,D+20.2,3,0.10155592556487902,D+10.2,0.0999711365331388,D+10.0
1944,NV,29623,24611,0.0924143526201276,D+9.2,3,0.028426996962949022,D+2.8,0.06398735565717857,D+6.4
1948,NV,31291,29357,0.03188893285846194,D+3.2,3,-0.004834247262388618,R+0.5,0.03672318012085056,D+3.7
1952,NV,31688,50502,-0.22890862635357098,R+22.9,3,-0.11131973527296114,R+11.1,-0.11758889108060984,R+11.8
1956,NV,40640,56049,-0.15936662908914148,R+15.9,3,0.009205204452011173,D+0.9,-0.16857183354115265,R+16.9
1960,NV,54880,52387,0.02324107134533454,D+2.3,3,0.02340429941447492,D+2.3,-0.00016322806914037806,R+0.0
1964,NV,79339,56094,0.17163468283210148,D+17.2,3,-0.044915571226856216,R+4.5,0.2165502540589577,D+21.7
1968,NV,60598,73188,-0.0941055117874815,R+9.4,3,-0.07055270496453032,R+7.1,-0.023552806822951175,R+2.4
1972,NV,66016,115750,-0.2736155276564374,R+27.4,3,-0.023106276511389467,R+2.3,-0.2505092511450479,R+25.1
1976,NV,92479,101273,-0.045387918576324376,R+4.5,3,-0.0681349021311832,R+6.8,0.02274698355485883,D+2.3
1980,NV,66666,155017,-0.3985465732600154,R+39.9,3,-0.295395397871569,R+29.5,-0.10315117538844643,R+10.3
1984,NV,91655,188770,-0.3463136310956584,R+34.6,4,-0.16384660725516442,R+16.4,-0.18246702384049396,R+18.2
1988,NV,132738,206040,-0.21637178329171317,R+21.6,4,-0.13972267751436662,R+14.0,-0.07664910577734656,R+7.7
1992,NV,189148,175828,0.03649555039235457,D+3.6,4,-0.0359183663707192,R+3.6,0.07241391676307377,D+7.2
1996,NV,203974,199244,0.011730627104940751,D+1.2,4,-0.08434985341206333,R+8.4,0.09608048051700407,D+9.6
2000,NV,279978,301575,-0.03713676999344857,R+3.7,4,-0.042270228362929124,R+4.2,0.005133458369480549,D+0.5
2004,NV,397190,418690,-0.026351914497229983,R+2.6,5,-0.0016916143736824298,R+0.2,-0.024660300123547554,R+2.5
2008,NV,533736,412827,0.12773476250392207,D+12.8,5,0.05231941693231662,D+5.2,0.07541534557160545,D+7.5
2012,NV,531373,463567,0.06815084326693067,D+6.8,6,0.027952977282482097,D+2.8,0.04019786598444858,D+4.0
2016,NV,539260,512058,0.02587418839970399,D+2.6,6,0.0026229085929828054,D+0.3,0.023251279806721186,D+2.3
2020,NV,703486,669890,0.02446234680087609,D+2.4,6,-0.020897395621697852,R+2.1,0.04535974242257394,D+4.5
2024,NV,705197,751205,-0.031590179085170166,R+3.2,6,-0.016593487650970015,R+1.7,-0.014996691434200151,R+1.5
1936,NY,3293222,2180670,0.2032469767397676,D+20.3,47,-0.04593408925997744,R+4.6,0.24918106599974504,D+24.9
1940,NY,3251918,3027478,0.03574229113755527,D+3.6,47,-0.06422884539558353,R+6.4,0.0999711365331388,D+10.0
1944,NY,3304238,2987647,0.05031735322562316,D+5.0,47,-0.01367000243155541,R+1.4,0.06398735565717857,D+6.4
1948,NY,2780204,2841163,-0.010844159436663715,R+1.1,47,-0.04756733955751427,R+4.8,0.03672318012085056,D+3.7
1952,NY,3104601,3952815,-0.12018761541051286,R+12.0,45,-0.0025987243299030183,R+0.3,-0.11758889108060984,R+11.8
1956,NY,2750769,4340340,-0.22416394953173052,R+22.4,45,-0.05559211599057787,R+5.6,-0.16857183354115265,R+16.9
1960,NY,3830085,3446419,0.05272669402779137,D+5.3,45,0.052889922096931746,D+5.3,-0.00016322806914037806,R+0.0
1964,NY,4913156,2243559,0.37301988412281334,D+37.3,43,0.15646963006385564,D+15.6,0.2165502540589577,D+21.7
1968,NY,3378470,3007932,0.05801983652140908,D+5.8,43,0.08157264334436026,D+8.2,-0.023552806822951175,R+2.4
1972,NY,2951084,4192778,-0.1738127080282346,R+17.4,41,0.07669654311681331,D+7.7,-0.2505092511450479,R+25.1
1976,NY,3244165,2825913,0.06890389217403796,D+6.9,41,0.04615690861917913,D+4.6,0.02274698355485883,D+2.3
1980,NY,2728372,2637700,0.016897276070839153,D+1.7,41,0.12004845145928558,D+12.0,-0.10315117538844643,R+10.3
1984,NY,3001285,3376519,-0.058834357405777915,R+5.9,36,0.12363266643471604,D+12.4,-0.18246702384049396,R+18.2
1988,NY,3255487,2838414,0.06844105278375871,D+6.8,36,0.14509015856110527,D+14.5,-0.07664910577734656,R+7.7
1992,NY,3346894,2041690,0.24221650808449863,D+24.2,33,0.16980259132142486,D+17.0,0.07241391676307377,D+7.2
1996,NY,3649630,1738707,0.3546405876247161,D+35.5,33,0.25856010710771204,D+25.9,0.09608048051700407,D+9.6
2000,NY,3942215,2258577,0.2715198316602137,D+27.2,33,0.26638637329073317,D+26.6,0.005133458369480549,D+0.5
2004,NY,4180755,2806993,0.19659581312892221,D+19.7,31,0.22125611325246977,D+22.1,-0.024660300123547554,R+2.5
2008,NY,4645332,2418323,0.31527714759568526,D+31.5,31,0.2398618020240798,D+24.0,0.07541534557160545,D+7.5
2012,NY,4324228,2223397,0.3208538974055478,D+32.1,29,0.28065603142109924,D+28.1,0.04019786598444858,D+4.0
2016,NY,4379789,2527142,0.26823012999550744,D+26.8,29,0.24497885018878626,D+24.5,0.023251279806721186,D+2.3
2020,NY,5230985,3244798,0.23433669786024489,D+23.4,29,0.18897695543767096,D+18.9,0.04535974242257394,D+4.5
2024,NY,4619195,3578899,0.12689486117138934,D+12.7,28,0.1418915526055895,D+14.2,-0.014996691434200151,R+1.5
1936,OH,1747140,1127855,0.21540385287626587,D+21.5,26,-0.03377721312347917,R+3.4,0.24918106599974504,D+24.9
1940,OH,1733139,1586773,0.044087313157698156,D+4.4,26,-0.05588382337544064,R+5.6,0.0999711365331388,D+10.0
1944,OH,1570763,1582293,-0.003656769813159043,R+0.4,25,-0.06764412547033762,R+6.8,0.06398735565717857,D+6.4
1948,OH,1452791,1445684,0.002451979057952889,D+0.2,25,-0.034271201062897674,R+3.4,0.03672318012085056,D+3.7
1952,OH,1600367,2100391,-0.1351139415222503,R+13.5,25,-0.017525050441640475,R+1.8,-0.11758889108060984,R+11.8
1956,OH,1439655,2262610,-0.2222841962960512,R+22.2,25,-0.053712362754898546,R+5.4,-0.16857183354115265,R+16.9
1960,OH,1944248,2217611,-0.06568290756606603,R+6.6,25,-0.06551967949692565,R+6.6,-0.00016322806914037806,R+0.0
1964,OH,2498331,1470865,0.25885998071145894,D+25.9,26,0.04230972665250124,D+4.2,0.2165502540589577,D+21.7
1968,OH,1700586,1791014,-0.02589872837667545,R+2.6,26,-0.0023459215537242756,R+0.2,-0.023552806822951175,R+2.4
1972,OH,1558889,2441827,-0.22069499559578834,R+22.1,25,0.029814255549259566,D+3.0,-0.2505092511450479,R+25.1
1976,OH,2009959,2000626,0.002327091932972372,D+0.2,25,-0.020419891621886458,R+2.0,0.02274698355485883,D+2.3
1980,OH,1752414,2206545,-0.11470970020149236,R+11.5,25,-0.011558524813045937,R+1.2,-0.10315117538844643,R+10.3
1984,OH,1825440,2678559,-0.18941367438136641,R+18.9,23,-0.006946650540872457,R+0.7,-0.18246702384049396,R+18.2
1988,OH,1939629,2416549,-0.10948129300501494,R+10.9,23,-0.03283218722766838,R+3.3,-0.07664910577734656,R+7.7
1992,OH,1984942,1894310,0.02336326693909032,D+2.3,21,-0.049050649823983446,R+4.9,0.07241391676307377,D+7.2
1996,OH,2148222,1859883,0.07193898363441077,D+7.2,21,-0.024141496882593302,R+2.4,0.09608048051700407,D+9.6
2000,OH,2183628,2350363,-0.036774444413321505,R+3.7,21,-0.041907902782802056,R+4.2,0.005133458369480549,D+0.5
2004,OH,2741165,2859764,-0.02117488009578411,R+2.1,20,0.003485420027763444,D+0.3,-0.024660300123547554,R+2.5
2008,OH,2940044,2677820,0.04667681524508247,D+4.7,20,-0.02873853032652298,R+2.9,0.07541534557160545,D+7.5
2012,OH,2827621,2661407,0.03028113538498984,D+3.0,18,-0.009916730599458738,R+1.0,0.04019786598444858,D+4.0
2016,OH,2394164,2841005,-0.0853536915427181,R+8.5,18,-0.10860497134943929,R+10.9,0.023251279806721186,D+2.3
2020,OH,2679165,3154834,-0.08153395295405433,R+8.2,18,-0.12689369537662826,R+12.7,0.04535974242257394,D+4.5
2024,OH,2533699,3180116,-0.11313229427274071,R+11.3,17,-0.09813560283854056,R+9.8,-0.014996691434200151,R+1.5
1936,OK,501069,245122,0.3430046730662793,D+34.3,11,0.09382360706653425,D+9.4,0.24918106599974504,D+24.9
1940,OK,474313,348872,0.15238494384615853,D+15.2,11,0.05241380731301973,D+5.2,0.0999711365331388,D+10.0
1944,OK,401549,319424,0.1139085652305981,D+11.4,10,0.04992120957341953,D+5.0,0.06398735565717857,D+6.4
1948,OK,452782,268817,0.25494076349884076,D+25.5,10,0.2182175833779902,D+21.8,0.03672318012085056,D+3.7
1952,OK,430939,518045,-0.09178869190629135,R+9.2,8,0.025800199174318486,D+2.6,-0.11758889108060984,R+11.8
1956,OK,385581,473769,-0.10262174899633444,R+10.3,8,0.06595008454481821,D+6.6,-0.16857183354115265,R+16.9
1960,OK,370111,533039,-0.18039971211869568,R+18.0,8,-0.1802364840495553,R+18.0,-0.00016322806914037806,R+0.0
1964,OK,519834,412665,0.11492666480071292,D+11.5,8,-0.10162358925824477,R+10.2,0.2165502540589577,D+21.7
1968,OK,301658,449697,-0.19702936694372167,R+19.7,8,-0.1734765601207705,R+17.3,-0.023552806822951175,R+2.4
1972,OK,247147,759025,-0.5087380686403518,R+50.9,8,-0.25822881749530385,R+25.8,-0.2505092511450479,R+25.1
1976,OK,532442,545708,-0.012304410332514028,R+1.2,8,-0.035051393887372856,R+3.5,0.02274698355485883,D+2.3
1980,OK,402026,695570,-0.26744266560738195,R+26.7,8,-0.16429149021893552,R+16.4,-0.10315117538844643,R+10.3
1984,OK,385080,861530,-0.3821965169539792,R+38.2,8,-0.19972949311348526,R+20.0,-0.18246702384049396,R+18.2
1988,OK,483423,678367,-0.16779624544883326,R+16.8,8,-0.0911471396714867,R+9.1,-0.07664910577734656,R+7.7
1992,OK,473066,592929,-0.11244236605237361,R+11.2,8,-0.18485628281544736,R+18.5,0.07241391676307377,D+7.2
1996,OK,488105,582315,-0.08801218213411557,R+8.8,8,-0.18409266265111965,R+18.4,0.09608048051700407,D+9.6
2000,OK,474276,744337,-0.22161342444237833,R+22.2,8,-0.22674688281185887,R+22.7,0.005133458369480549,D+0.5
2004,OK,503966,959792,-0.3114080332951212,R+31.1,7,-0.28674773317157365,R+28.7,-0.024660300123547554,R+2.5
2008,OK,502496,960165,-0.31290162245387004,R+31.3,7,-0.3883169680254755,R+38.8,0.07541534557160545,D+7.5
2012,OK,443547,891325,-0.3354463948603312,R+33.5,7,-0.37564426084477975,R+37.6,0.04019786598444858,D+4.0
2016,OK,420375,949136,-0.38609474476656264,R+38.6,7,-0.40934602457328384,R+40.9,0.023251279806721186,D+2.3
2020,OK,503890,1020280,-0.3388007899381303,R+33.9,7,-0.38416053236070424,R+38.4,0.04535974242257394,D+4.5
2024,OK,499599,1036213,-0.34940083812341616,R+34.9,7,-0.33440414668921603,R+33.4,-0.014996691434200151,R+1.5
1936,OR,266733,122706,0.36983198909200155,D+37.0,5,0.1206509230922565,D+12.1,0.24918106599974504,D+24.9
1940,OR,258415,219555,0.08130217377659686,D+8.1,5,-0.018668962756541937,R+1.9,0.0999711365331388,D+10.0
1944,OR,248635,225365,0.04909282700421941,D+4.9,6,-0.014894528652959163,R+1.5,0.06398735565717857,D+6.4
1948,OR,243147,260904,-0.0352285780605534,R+3.5,6,-0.07195175818140395,R+7.2,0.03672318012085056,D+3.7
1952,OR,270579,420815,-0.21729433579116972,R+21.7,6,-0.09970544471055988,R+10.0,-0.11758889108060984,R+11.8
1956,OR,329204,406393,-0.10493381566265224,R+10.5,6,0.06363801787850042,D+6.4,-0.16857183354115265,R+16.9
1960,OR,367402,408060,-0.052430680033322075,R+5.2,6,-0.0522674519641817,R+5.2,-0.00016322806914037806,R+0.0
1964,OR,501017,282779,0.278437246426366,D+27.8,6,0.06188699236740833,D+6.2,0.2165502540589577,D+21.7
1968,OR,358866,408433,-0.06459932829314256,R+6.5,6,-0.04104652147019139,R+4.1,-0.023552806822951175,R+2.4
1972,OR,392760,486686,-0.10680132719916857,R+10.7,6,0.14370792394587933,D+14.4,-0.2505092511450479,R+25.1
1976,OR,490407,492120,-0.0017434635384065782,R+0.2,6,-0.024490447093265408,R+2.4,0.02274698355485883,D+2.3
1980,OR,456890,571044,-0.11105187687147229,R+11.1,6,-0.007900701483025865,R+0.8,-0.10315117538844643,R+10.3
1984,OR,536479,685700,-0.12209422678674728,R+12.2,7,0.06037279705374668,D+6.0,-0.18246702384049396,R+18.2
1988,OR,616206,560126,0.04767361595195914,D+4.8,7,0.1243227217293057,D+12.4,-0.07664910577734656,R+7.7
1992,OR,621314,475757,0.13267783033185637,D+13.3,7,0.06026391356878261,D+6.0,0.07241391676307377,D+7.2
1996,OR,649641,538152,0.09386231439316446,D+9.4,7,-0.0022181661238396128,R+0.2,0.09608048051700407,D+9.6
2000,OR,720342,713577,0.004717839710611269,D+0.5,7,-0.00041561865886927986,R+0.0,0.005133458369480549,D+0.5
2004,OR,943163,866831,0.04217251548900162,D+4.2,7,0.06683281561254917,D+6.7,-0.024660300123547554,R+2.5
2008,OR,1037291,738475,0.16827442354454358,D+16.8,7,0.09285907797293813,D+9.3,0.07541534557160545,D+7.5
2012,OR,970488,754175,0.1254233435749477,D+12.5,7,0.08522547759049912,D+8.5,0.04019786598444858,D+4.0
2016,OR,1002106,782403,0.12311677890108708,D+12.3,7,0.09986549909436589,D+10.0,0.023251279806721186,D+2.3
2020,OR,1340383,958448,0.16614313970883463,D+16.6,7,0.12078339728626068,D+12.1,0.04535974242257394,D+4.5
2024,OR,1240600,919480,0.14866116069775193,D+14.9,8,0.16365785213195208,D+16.4,-0.014996691434200151,R+1.5
1936,PA,2353987,1690200,0.16413360707603283,D+16.4,36,-0.08504745892371221,R+8.5,0.24918106599974504,D+24.9
1940,PA,2171035,1889848,0.0692428223122902,D+6.9,36,-0.030728314220848596,R+3.1,0.0999711365331388,D+10.0
1944,PA,1940479,1835054,0.027923209782565798,D+2.8,35,-0.03606414587461278,R+3.6,0.06398735565717857,D+6.4
1948,PA,1752426,1902197,-0.04098124485070006,R+4.1,35,-0.07770442497155061,R+7.8,0.03672318012085056,D+3.7
1952,PA,2146269,2415789,-0.059078600052870876,R+5.9,32,0.05851029102773896,D+5.9,-0.11758889108060984,R+11.8
1956,PA,1981769,2585252,-0.13213930919082703,R+13.2,32,0.036432524350325624,D+3.6,-0.16857183354115265,R+16.9
1960,PA,2556282,2439956,0.02328271791696072,D+2.3,32,0.0234459459861011,D+2.3,-0.00016322806914037806,R+0.0
1964,PA,3130954,1673657,0.3033121724110443,D+30.3,29,0.0867619183520866,D+8.7,0.2165502540589577,D+21.7
1968,PA,2259405,2090017,0.03894494486853656,D+3.9,29,0.06249775169148773,D+6.2,-0.023552806822951175,R+2.4
1972,PA,1796951,2714521,-0.20338594587309863,R+20.3,27,0.04712330527194927,D+4.7,-0.2505092511450479,R+25.1
1976,PA,2328677,2205604,0.027142781843471984,D+2.7,27,0.004395798288613154,D+0.4,0.02274698355485883,D+2.3
1980,PA,1937540,2261872,-0.07723271734233268,R+7.7,27,0.025918458046113743,D+2.6,-0.10315117538844643,R+10.3
